1,94,0.669,0.4644,0.529966626772586,0.8904511851185118,25,58,17
1,187,0.5873,0.6071,0.5265588222582328,0.8686009800980098,15,127,33
1,280,0.5985,0.5632,0.5098964120230536,0.8696626062606261,14,200,46
1,373,0.6217,0.5266,0.5251777920825528,0.8797622162216222,16,270,56
1,466,0.5501,0.5369,0.46403377418103064,0.8511087708770877,14,348,64
1,559,0.5981,0.6056,0.486365023252445,0.8598972097209721,14,422,73
1,652,0.535,0.6537,0.4760774161120998,0.8426986498649865,13,495,82
1,745,0.6528,0.6613,0.5505110092608688,0.884965396539654,13,568,93
1,838,0.4989,0.5858,0.4430955279808452,0.8342891889188919,14,641,103
1,931,0.5756,0.5729,0.477840022134721,0.8663504150415041,12,717,110
1,938,0.5717,0.5569,0.47491150815813193,0.8699894589458946,12,724,110
1,94,0.6479,0.5716,0.5403851413231145,0.883024102410241,21,64,15
1,187,0.5623,0.5908,0.4803955556120348,0.8510535853585358,18,137,24
1,280,0.4869,0.5799,0.4120959237360211,0.806009100910091,13,213,34
1,373,0.5131,0.5063,0.4199975124446488,0.8385642364236424,13,283,41
1,466,0.497,0.5466,0.4179553041525056,0.8313901190119012,12,354,48
1,559,0.6843,0.5014,0.5311255222029967,0.8990577657765777,20,416,48
1,652,0.5878,0.5851,0.4830606443173866,0.8697914391439144,13,483,58
1,745,0.4877,0.4717,0.4080000873074374,0.8493628162816281,11,557,67
1,838,0.5058,0.5383,0.4224505843038902,0.8256467446744674,13,627,75
1,931,0.594,0.522,0.49618332342657184,0.8723814181418141,13,695,82
1,938,0.5947,0.5207,0.4970778741918325,0.873878507850785,13,703,82
