1,83,0.6350941105039466,0.7589556769884639,0.6362142098250984,0.7922626728076602,11,32,7
1,165,0.6320582877959927,0.7625986642380085,0.6385772578563205,0.7906897994143777,10,61,18
1,247,0.575591985428051,0.8828172434729812,0.6785865471246244,0.7847155364036825,7,96,26
1,329,0.6302367941712204,0.8263509411050395,0.6654243109579248,0.7920007731572778,11,135,26
1,411,0.6278081360048573,0.8245294474802671,0.6593197270781094,0.7916518195385992,11,174,26
1,493,0.6132361870066788,0.825136612021858,0.6506739387915135,0.7927001558856229,7,209,34
1,575,0.5713418336369156,0.8554948391013965,0.6452358652721966,0.7815985616913849,8,246,39
1,657,0.6010928961748634,0.8306010928961749,0.6406329906921456,0.7833160332014982,11,285,39
1,739,0.6417729204614451,0.7887067395264117,0.6544581551427342,0.7956112996050848,9,318,47
1,821,0.6435944140862173,0.7000607164541591,0.6239658997003656,0.785232695995001,12,356,47
1,824,0.6435944140862173,0.7000607164541591,0.6239658997003656,0.785232695995001,12,360,47
1,83,0.6520947176684881,0.4559805707346691,0.5589056450780793,0.8341540751954473,13,37,0
1,165,0.5840922890103218,0.7747419550698239,0.5974650528932786,0.7825421381782556,8,70,9
1,247,0.5853066180935034,0.7765634486945963,0.6121465111565091,0.7866712997083692,7,108,14
1,329,0.6344869459623558,0.7437765634486946,0.631480115178317,0.7973597564259477,11,147,14
1,411,0.6435944140862173,0.7370977534911961,0.6298593582651089,0.7970904793206249,13,184,14
1,493,0.6369156041287188,0.7407407407407407,0.6339586572208649,0.7951745542726162,11,215,22
1,575,0.5768063145112325,0.8615664845173042,0.6644874318814105,0.7811190271202622,9,248,30
1,657,0.6132361870066788,0.833029751062538,0.6582467229327059,0.7917587926352343,7,284,37
1,739,0.6308439587128112,0.785063752276867,0.6360281779995541,0.7912217139155768,13,321,37
1,821,0.5780206435944141,0.8767455980570734,0.6708031913579752,0.7852887646525477,7,356,45
1,824,0.5774134790528234,0.8773527625986642,0.670937230027833,0.7852186788306144,7,360,45
1,83,0.6296296296296297,0.7383120825743776,0.6366689610189549,0.7889811808501926,9,32,9
1,165,0.581056466302368,0.8585306618093503,0.667562209853089,0.782888878560452,9,64,18
1,247,0.5591985428051002,0.8603521554341227,0.6359078511017618,0.7764690172713598,8,97,27
1,329,0.6265938069216758,0.6563448694596236,0.5968831205348283,0.7831566801747867,12,135,27
1,411,0.6017000607164542,0.798421372191864,0.6405825798042784,0.788335653542912,9,167,36
1,493,0.6017000607164542,0.7795992714025501,0.6272272046681877,0.7853632769474452,12,205,36
1,575,0.5591985428051002,0.8603521554341227,0.6473378097556923,0.7792517932748596,7,238,46
1,657,0.5804493017607771,0.8530661809350334,0.6607352014440662,0.7806217866572825,9,272,53
1,739,0.5798421372191864,0.8166363084395871,0.6337555201684097,0.7750466439588604,13,309,53
1,821,0.5792349726775956,0.8573163327261688,0.6667927492863648,0.7821858071046367,8,342,62
1,824,0.5792349726775956,0.8573163327261688,0.6667927492863648,0.7821858071046367,8,345,62
1,83,0.6490588949605343,0.6733454766241651,0.6107873746195988,0.800129990756049,13,37,0
1,165,0.6332726168791742,0.7832422586520947,0.6323707213008913,0.7955884294947697,11,65,11
1,247,0.6429872495446266,0.7747419550698239,0.6397490594240258,0.7947754339603432,13,102,11
1,329,0.6332726168791742,0.7753491196114147,0.628915588485745,0.7944486127064857,9,133,21
1,411,0.6484517304189436,0.7589556769884639,0.6296911534904475,0.7948374045818422,11,172,21
1,493,0.6533090467516697,0.7304189435336976,0.6199085330984181,0.7902242820076416,15,207,21
1,575,0.6466302367941712,0.7747419550698239,0.6518405637296766,0.7978466684520108,8,239,31
1,657,0.6423800850030358,0.7826350941105039,0.6570761961619277,0.7976482149141153,8,273,39
1,739,0.6490588949605343,0.7929568913175471,0.6708854407726574,0.8044458018961534,8,308,46
1,821,0.6490588949605343,0.7814207650273224,0.6574162114010917,0.800847079376251,10,348,46
1,824,0.6484517304189436,0.7814207650273224,0.6566498923561822,0.800762976389931,10,352,46
1,83,0.6278081360048573,0.655130540376442,0.5929737438999277,0.7888277297874334,14,36,0
1,165,0.6235579842137219,0.7704918032786885,0.6261615765458899,0.7898922965353259,9,67,10
1,247,0.5768063145112325,0.8633879781420765,0.664964517716065,0.783250373852529,8,102,17
1,329,0.5768063145112325,0.864602307225258,0.6640410754863028,0.7818907089070227,7,142,20
1,411,0.6423800850030358,0.7310261080752884,0.6246277886763911,0.7918244519842034,14,178,20
1,493,0.5768063145112325,0.8591378263509412,0.6580830738919553,0.7802211908540215,8,212,28
1,575,0.5774134790528234,0.848816029143898,0.6458041394780074,0.7781289446329385,12,250,28
1,657,0.5774134790528234,0.8718882817243473,0.6641596493552704,0.7840648448779437,7,285,36
1,739,0.5652701882210079,0.8075288403157256,0.6304917121035062,0.7823215522755391,8,323,40
1,821,0.6077717061323619,0.8148148148148148,0.6393731825916364,0.7872585451216211,9,357,47
1,824,0.6077717061323619,0.8148148148148148,0.6393731825916364,0.7872585451216211,9,361,47
